1517463900,10226.1
1517464800,10186.5
1517465700,10182.1
1517466600,10161
1517467500,10131
1517468400,10158.1
1517469300,10158.1
1517470200,10172
1517471100,10109.2
1517472000,10000.8
1517472900,9959.47
1517473800,9895.54
1517474700,9940.22
1517475600,9900
1517476500,9860.29
1517477400,9715
1517478300,9635
1517479200,9570.71
1517480100,9540.31
1517481000,9673
1517481900,9540
1517482800,9550
1517483700,9610
1517484600,9650
1517485500,9590
1517486400,9600
1517487300,9431
1517488200,9412.09
1517489100,9471.48
1517490000,9420.03
1517490900,9426.75
1517491800,9297
1517492700,9318.71
1517493600,9363.24
1517494500,9409.87
1517495400,9478.4
1517496300,9400.85
1517497200,9410
1517498100,9365
1517499000,9358
1517499900,9312.53
1517500800,9229.44
1517501700,9167.52
1517502600,9169.9
1517503500,9067.17
1517504400,9114
1517505300,9109
1517506200,9169
1517507100,9114.93
1517508000,9170.33
1517508900,9114
1517509800,9109.27
1517510700,9120
1517511600,9086.77
1517512500,9040.76
1517513400,9001
1517514300,8985.38
1517515200,8899.27
1517516100,9248
1517517000,9250
1517517900,9400
1517518800,9315.56
1517519700,9365
1517520600,9499.89
1517521500,9315
1517522400,9321
1517523300,9262
1517524200,9197.12
1517525100,9139.33
1517526000,9168.05
1517526900,9281
1517527800,9297
1517528700,9199.57
1517529600,9049
1517530500,8994.58
1517531400,8969.8
1517532300,8885.6
1517533200,8981.97
1517534100,8850
1517535000,8790
1517535900,8815.16
1517536800,8871
1517537700,8792
1517538600,8825
1517539500,9050.2
1517540400,8929.36
1517541300,9020
1517542200,9004.75
1517543100,8851.04
1517544000,8812.16
1517544900,8751
1517545800,8780
1517546700,8853.96
1517547600,8902.95
1517548500,8820.42
1517549400,8756
1517550300,8793.95
1517551200,8700
1517552100,8671.25
1517553000,8645.8
1517553900,8735
1517554800,8841.18
1517555700,8737.93
1517556600,8755.57
1517557500,8685.01
1517558400,8550
1517559300,8484
1517560200,8468
1517561100,8504.96
1517562000,8370.55
1517562900,8471.78
1517563800,8498.8
1517564700,8531.71
1517565600,8421
1517566500,8333.14
1517567400,8354.96
1517568300,8350
1517569200,8350
1517570100,8266.74
1517571000,8229
1517571900,8265
1517572800,8161
1517573700,8104.62
1517574600,8001
1517575500,8500.8
1517576400,8637
1517577300,8720
1517578200,8601.6
1517579100,9001
1517580000,8947.27
1517580900,8700
1517581800,8682.44
1517582700,8700
1517583600,8740.5
1517584500,8819.43
1517585400,8979.71
1517586300,9050
1517587200,8910.22
1517588100,8976
1517589000,9110.23
1517589900,9159
1517590800,8946.34
1517591700,8739.27
1517592600,8748.15
1517593500,8755.2
1517594400,8750
1517595300,8651
1517596200,8727.92
1517597100,8624.49
1517598000,8535
1517598900,8578.03
1517599800,8759.96
1517600700,8672.91
1517601600,8780.92
1517602500,8721.15
1517603400,8659.63
1517604300,8632.53
1517605200,8577
1517606100,8615.06
1517607000,8678.74
1517607900,8620
1517608800,8677.89
1517609700,8769.97
1517610600,8767.1
1517611500,8818.7
1517612400,8906.09
1517613300,8913.62
1517614200,8829.63
1517615100,8872
1517616000,8788.43
1517616900,8821
1517617800,8834.23
1517618700,8780
1517619600,8649.53
1517620500,8596.37
1517621400,8638.8
1517622300,8681.63
1517623200,8699.63
1517624100,8660
1517625000,8700
1517625900,8557.63
1517626800,8304.35
1517627700,8370
1517628600,8215.22
1517629500,8340
1517630400,8294
1517631300,8435
1517632200,8525.99
1517633100,8464.11
1517634000,8346
1517634900,8436.7
1517635800,8390
1517636700,8522.4
1517637600,8440.86
1517638500,8577.76
1517639400,8625
1517640300,8730
1517641200,8660.7
1517642100,8691
1517643000,8670.31
1517643900,8701.35
1517644800,8626.5
1517645700,8729.25
1517646600,8920
1517647500,8984.28
1517648400,8951
1517649300,8908.07
1517650200,8951
1517651100,8920
1517652000,8845.95
1517652900,8832.25
1517653800,8835.98
1517654700,8821.77
1517655600,8860.56
1517656500,8972.49
1517657400,9065.56
1517658300,9100
1517659200,9070.2
1517660100,8999
1517661000,9050.19
1517661900,9074.25
1517662800,9005
1517663700,9102.77
1517664600,9283.26
1517665500,9305
